diputado_id,Diputado,Provincia,Partido,Orientación,Voto,ley_id,Nombre Ley,Fecha,Acta votación,Texto Ley
143,"Cleri,  Marcos",SANTA FE,FRENTE DE TODOS,Kirchnerismo/PJ,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1378,"Ferraro,  Maximiliano Carlos Francisco",C.A.B.A.,COALICIÓN CÍVICA,Cambiemos,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
405,"Negri,  Mario Raúl",CÓRDOBA,UNIÓN CÍVICA RADICAL,Cambiemos,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1361,"Casaretto,  Marcelo Pablo",ENTRE RÍOS,FRENTE DE TODOS,Kirchnerismo/PJ,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
826,"Moreau., Cecilia",BUENOS AIRES,FRENTE DE TODOS,Kirchnerismo/PJ,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
65,"Bazze,  Miguel Ángel",BUENOS AIRES,UNIÓN CÍVICA RADICAL,Cambiemos,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1237,"Cerruti,  Gabriela",C.A.B.A.,FRENTE DE TODOS,Kirchnerismo/PJ,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1367,"Corpacci,  Lucia",CATAMARCA,FRENTE DE TODOS,Kirchnerismo/PJ,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
783,"Estevez., Gabriela",CÓRDOBA,FRENTE DE TODOS,Kirchnerismo/PJ,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1403,"López Rodríguez,  Dante Edgardo",CATAMARCA,FRENTE DE TODOS,Kirchnerismo/PJ,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
797,"Masín., María Lucila",CHACO,FRENTE DE TODOS,Kirchnerismo/PJ,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
848,"Lospennato., Silvia",BUENOS AIRES,PRO,Cambiemos,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1386,"Guevara Olivera,  Alejandro Francisco",SAN JUAN,FRENTE DE TODOS,Kirchnerismo/PJ,AFIRMATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
673,"De Mendiguren,  José Ignacio",BUENOS AIRES,FRENTE DE TODOS,Kirchnerismo/PJ,AUSENTE,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
740,"Cáceres,  Eduardo",SAN JUAN,PRO,Cambiemos,AUSENTE,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
595,"Brizuela Del Moral,  Eduardo Segundo",CATAMARCA,FRENTE CÍVICO Y SOCIAL DE CATAMARCA,Cambiemos,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
403,"Navarro,  Graciela",SANTIAGO DEL ESTERO,FRENTE DE TODOS,Kirchnerismo/PJ,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1410,"Montoto,  María Luisa",SANTIAGO DEL ESTERO,FRENTE DE TODOS,Kirchnerismo/PJ,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
540,"Terada,  Alicia",CHACO,COALICIÓN CÍVICA - ARI - UNEN,Cambiemos,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
479,"Ritondo,  Cristian",BUENOS AIRES,PRO,Cambiemos,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1377,"Fernandez,  Hector",BUENOS AIRES,FRENTE DE TODOS,Kirchnerismo/PJ,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1256,"Ginocchio,  Silvana Micaela",CATAMARCA,FRENTE DE TODOS,Kirchnerismo/PJ,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1266,"Martiarena,  José Luis",JUJUY,FRENTE DE TODOS,Kirchnerismo/PJ,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1429,"Sand Giorasi,  Nancy Aracely",CORRIENTES,FRENTE DE TODOS,Kirchnerismo/PJ,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1240,"Cresto,  Mayda",ENTRE RÍOS,FRENTE DE TODOS,Kirchnerismo/PJ,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
175,"De Marchi,  Omar Bruno",MENDOZA,PRO,Cambiemos,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
124,"Caselles.,  Graciela María",SAN JUAN,FRENTE DE TODOS,Kirchnerismo/PJ,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1230,"Campagnoli,  Marcela",BUENOS AIRES,COALICIÓN CÍVICA,Cambiemos,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
98,"Brue,  Daniel Agustín",SANTIAGO DEL ESTERO,FRENTE DE TODOS,Kirchnerismo/PJ,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1426,"Ruarte,  Adriana Noemi",CÓRDOBA,PRO,Cambiemos,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1373,"El Sukaria,  Soher",CÓRDOBA,PRO,Cambiemos,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1394,"Juez,  Luis Alfredo",CÓRDOBA,PRO,Cambiemos,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
603,"Burgos,  María Gabriela",JUJUY,UNIÓN CÍVICA RADICAL,Cambiemos,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1216,"Neder,  Estela Mary",SANTIAGO DEL ESTERO,FRENTE DE TODOS,Kirchnerismo/PJ,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
76,"Bertone,  Rosana Andrea",TIERRA DEL FUEGO,FRENTE DE TODOS,Kirchnerismo/PJ,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1231,"Campos,  Javier",BUENOS AIRES,COALICIÓN CÍVICA,Cambiemos,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1341,"Herrera,  Bernardo José",SANTIAGO DEL ESTERO,FRENTE DE TODOS,Kirchnerismo/PJ,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1,"Abdala De Matarazzo,  Norma Amanda",SANTIAGO DEL ESTERO,FRENTE DE TODOS,Kirchnerismo/PJ,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1252,"Flores,  Héctor Toty",BUENOS AIRES,COALICIÓN CÍVICA,Cambiemos,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1416,"Parola,  Maria Graciela",FORMOSA,FRENTE DE TODOS,Kirchnerismo/PJ,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1355,"Berhongaray,  Martin Antonio",LA PAMPA,UNIÓN CÍVICA RADICAL,Cambiemos,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1438,"Vara,  Jorge Alberto",CORRIENTES,UNIÓN CÍVICA RADICAL,Cambiemos,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1295,"Sahad,  Julio Enrique",LA RIOJA,PRO,Cambiemos,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1273,"Monaldi,  Osmar",JUJUY,PRO,Cambiemos,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1217,"Aicega,  Juan",BUENOS AIRES,PRO,Cambiemos,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
854,"Núñez., José Carlos",SANTA FE,PRO,Cambiemos,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1290,"Romero,  Jorge Antonio",CORRIENTES,FRENTE DE TODOS,Kirchnerismo/PJ,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
857,"Torello., Pablo",BUENOS AIRES,PRO,Cambiemos,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
619,"Baldassi,  Héctor",CÓRDOBA,PRO,Cambiemos,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1278,"Muñoz,  Rosa Rosario",CHUBUT,FRENTE DE TODOS,Consenso Federal / PJ no K,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1282,"Piccolomini,  María Carla",BUENOS AIRES,PRO,Cambiemos,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1353,"Ascarate,  Lidia",TUCUMÁN,UNIÓN CÍVICA RADICAL,Cambiemos,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1363,"Castets,  Laura Carolina",SANTA FE,COALICIÓN CÍVICA,Cambiemos,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
877,"Martínez Villada., Leonor",CÓRDOBA,COALICIÓN CÍVICA,Cambiemos,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1248,"Fernandez Patri,  Gustavo Ramiro",FORMOSA,FRENTE DE TODOS,Kirchnerismo/PJ,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1428,"Sanchez,  Francisco",NEUQUÉN,PRO,Cambiemos,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1370,"Daldovo,  Nelly Ramona",FORMOSA,FRENTE DE TODOS,Kirchnerismo/PJ,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
614,"Cano,  José Manuel",TUCUMÁN,UNIÓN CÍVICA RADICAL,Cambiemos,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
844,"González., Álvaro Gustavo",CDAD. AUT. BS. AS.,PRO,Cambiemos,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1437,"Valdés,  Eduardo Felix",C.A.B.A.,FRENTE DE TODOS,Kirchnerismo/PJ,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1283,"Polledo,  Carmen",C.A.B.A.,PRO,Cambiemos,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1330,"Sapag,  Alma Liliana",NEUQUÉN,MOVIMIENTO POPULAR NEUQUINO,Otros,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1218,"Allende,  Walberto Enrique",SAN JUAN,FRENTE DE TODOS,Kirchnerismo/PJ,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1280,"Oliveto Lago,  Paula Mariana",C.A.B.A.,COALICIÓN CÍVICA,Cambiemos,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
208,"Felix,  Omar",MENDOZA,FRENTE DE TODOS,Kirchnerismo/PJ,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
607,"Petri,  Luis Alfonso",MENDOZA,UNIÓN CÍVICA RADICAL,Cambiemos,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1257,"Grande,  Martín",SALTA,PRO,Cambiemos,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1434,"Torres,  Ignacio Agustin",CHUBUT,PRO,Cambiemos,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1227,"Berisso,  Hernán",BUENOS AIRES,PRO,Cambiemos,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1349,"Amaya,  Domingo",TUCUMÁN,PRO,Cambiemos,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1228,"Brambilla,  Sofía",CORRIENTES,PRO,Cambiemos,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
623,"Scaglia,  Gisela",SANTA FE,PRO,Cambiemos,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1287,"Regidor Belledone,  Estela Mercedes",CORRIENTES,UNIÓN CÍVICA RADICAL,Cambiemos,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1245,"Enriquez,  Jorge Ricardo",C.A.B.A.,PRO,Cambiemos,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1222,"Arce,  Mario Horacio",FORMOSA,UNIÓN CÍVICA RADICAL,Cambiemos,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1312,"Zamarbide,  Federico Raùl",MENDOZA,UNIÓN CÍVICA RADICAL,Cambiemos,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
108,"Camaño,  Graciela",BUENOS AIRES,CONSENSO FEDERAL,Consenso Federal / PJ no K,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
588,"Zottos,  Miguel Andrés Costas",SALTA,JUSTICIALISTA,Consenso Federal / PJ no K,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1423,"Rodriguez,  Alejandro",BUENOS AIRES,CONSENSO FEDERAL,Consenso Federal / PJ no K,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1404,"Manzi,  Rubén",CATAMARCA,COALICIÓN CÍVICA,Cambiemos,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1270,"Medina,  Martín Nicolás",BUENOS AIRES,PRO,Cambiemos,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1400,"Leiva,  Aldo",CHACO,FRENTE DE TODOS,Kirchnerismo/PJ,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1362,"Casas,  Sergio Guillermo",LA RIOJA,FRENTE DE TODOS,Kirchnerismo/PJ,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
101,"Buryaile,  Ricardo",FORMOSA,UNIÓN CÍVICA RADICAL,Cambiemos,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1411,"Morales Gorleri,  Victoria",C.A.B.A.,PRO,Cambiemos,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
608,"Pastori,  Luis Mario",MISIONES,UNIÓN CÍVICA RADICAL,Cambiemos,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1351,"Angelini,  Federico",SANTA FE,PRO,Cambiemos,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1238,"Contigiani,  Luis Gustavo",SANTA FE,FRENTE PROGRESISTA CÍVICO Y SOCIAL,Consenso Federal / PJ no K,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1405,"Marquez,  Claudia Gabriela",CÓRDOBA,CÓRDOBA FEDERAL,Consenso Federal / PJ no K,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1307,"Vigo,  Alejandra María",CÓRDOBA,CÓRDOBA FEDERAL,Consenso Federal / PJ no K,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1236,"Cassinerio,  Paulo Leonardo",CÓRDOBA,CÓRDOBA FEDERAL,Consenso Federal / PJ no K,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1387,"Gutierrez,  Carlos Mario",CÓRDOBA,CÓRDOBA FEDERAL,Consenso Federal / PJ no K,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
831,"Selva., Carlos Américo",BUENOS AIRES,FRENTE DE TODOS,Kirchnerismo/PJ,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
824,"Massetani., Vanesa",SANTA FE,FRENTE DE TODOS,Kirchnerismo/PJ,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1292,"Rosso,  Victoria",SAN LUIS,FRENTE DE TODOS,Kirchnerismo/PJ,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1220,"Alume Sbodio,  Karim Augusto",SAN LUIS,FRENTE DE TODOS,Kirchnerismo/PJ,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1251,"Flores,  Danilo Adrián",LA RIOJA,FRENTE DE TODOS,Kirchnerismo/PJ,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1262,"Lehmann,  María Lucila",SANTA FE,COALICIÓN CÍVICA,Cambiemos,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
514,"Sartori,  Diego Horacio",MISIONES,FRENTE DE LA CONCORDIA MISIONERO,Otros,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1309,"Wellbach,  Ricardo",MISIONES,FRENTE DE LA CONCORDIA MISIONERO,Otros,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1366,"Cornejo,  Virginia Maria",SALTA,PRO,Cambiemos,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1421,"Rezinovsky,  Dina Esther",C.A.B.A.,PRO,Cambiemos,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1392,"Jetter,  Ingrid",CORRIENTES,PRO,Cambiemos,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1234,"Carrizo,  Soledad",CÓRDOBA,UNIÓN CÍVICA RADICAL,Cambiemos,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1430,"Schiavoni,  Alfredo Oscar",MISIONES,PRO,Cambiemos,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
260,"Gioja., José Luis",SAN JUAN,FRENTE DE TODOS,Kirchnerismo/PJ,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1390,"Hein,  Gustavo Rene",ENTRE RÍOS,PRO,Cambiemos,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1415,"Orrego,  Humberto Marcelo",SAN JUAN,Producción y Trabajo,Cambiemos,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
45,"Asseff,  Alberto Emilio",BUENOS AIRES,PRO,Cambiemos,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1348,"Álvarez,  Felipe",LA RIOJA,Acción Federal,Cambiemos,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1233,"Carambia,  Antonio José",SANTA CRUZ,Acción Federal,Otros,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1224,"Ávila,  Beatriz Luisa",TUCUMÁN,PARTIDO POR LA JUSTICIA SOCIAL,Otros,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1285,"Ramón,  José Luis",MENDOZA,Unidad y Equidad Federal,Otros,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1221,"Ansaloni,  Pablo Miguel",BUENOS AIRES,Unidad y Equidad Federal,Otros,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1298,"Schlereth,  David Pablo",NEUQUÉN,PRO,Cambiemos,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1302,"Stefani,  Héctor Antonio",TIERRA DEL FUEGO,PRO,Cambiemos,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1364,"Cipolini,  Gerardo",CHACO,UNIÓN CÍVICA RADICAL,Cambiemos,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1254,"Frizza,  Gabriel Alberto",CÓRDOBA,PRO,Cambiemos,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
547,"Tonelli,  Pablo Gabriel",CDAD. AUT. BS. AS.,UNIÓN PRO,Cambiemos,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1247,"Fernandez Langan,  Ezequiel",BUENOS AIRES,PRO,Cambiemos,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1281,"Pertile,  Elda",CHACO,FRENTE DE TODOS,Kirchnerismo/PJ,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1277,"Mosqueda,  Juan",CHACO,FRENTE DE TODOS,Kirchnerismo/PJ,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1308,"Villa,  Natalia Soledad",BUENOS AIRES,PRO,Cambiemos,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
867,"Maquieyra., Martín",LA PAMPA,PRO,Cambiemos,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
765,"Laspina,  Luciano",SANTA FE,PRO,Cambiemos,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
598,"Mestre,  Diego Matías",CÓRDOBA,UNIÓN CÍVICA RADICAL,Cambiemos,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1425,"Romero,  Victor Hugo",CÓRDOBA,UNIÓN CÍVICA RADICAL,Cambiemos,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1253,"Fregonese,  Alicia",ENTRE RÍOS,PRO,Cambiemos,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1288,"Reyes,  Roxana Nahir",SANTA CRUZ,UNIÓN CÍVICA RADICAL,Cambiemos,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
880,"Nanni., Miguel",SALTA,UNIÓN CÍVICA RADICAL,Cambiemos,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1225,"Ayala,  Aida Beatriz Máxima",CHACO,UNIÓN CÍVICA RADICAL,Cambiemos,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
1269,"Medina,  Gladys",TUCUMÁN,FRENTE DE TODOS,Kirchnerismo/PJ,NEGATIVO,2180,Legalización del aborto,11/12/2020,https://votaciones.hcdn.gob.ar/votacion/4077,
